areaid,districtid,percent
72634,10,1
151849,81,1
119730,81,0.060716886608994
177243,473,1
137099,80,1
5995,391,1
99979,441,1
163096,434,0.516453162530024
118154,366,1
168534,293,1
28455,293,1
38729,239,1
84195,470,1
167951,397,1
168792,122,1
168820,138,1
89827,166,0.30995363796007
143926,56,1
4583,87,0.074926558285106
180216,176,0.255065520867907
126016,190,1
131767,50,0.939307225901987
148378,47,0.227634501110422
6500,176,1
46556,47,1
137794,100,1
185878,50,1
11709,405,1
111874,146,0.440321528741933
86101,408,1
162406,408,1
96073,285,1
28344,405,1
158633,47,1
36015,323,0.008526207078753
117700,47,1
96029,47,1
68699,119,1
73317,380,1
169841,380,1
160942,424,1
112897,362,1
78722,362,1
108542,362,1
94467,159,1
179326,55,1
81108,7,0.160335982456562
1082,159,1
6925,268,1
139724,175,0.525297589276783
123188,379,1
3718,159,1
190130,362,1
43076,262,1
7848,362,1
148407,307,1
126552,380,1
169611,144,1
148677,169,1
133582,307,1
111641,204,1
67247,204,1
135390,285,1
59043,405,1
135773,215,0.092166470011799
19086,411,0.056953139062781
81402,210,1
158291,396,1
140709,210,1
139965,194,0.914738270507848
178860,403,0.398676827267124
97894,403,1
71869,144,1
78919,307,1
148776,380,1
82976,63,1
92941,379,1
123705,55,1
4086,63,1
7637,159,1
114209,253,1
152823,253,1
79108,467,1
37368,135,1
166572,144,1
124317,144,1
95126,100,0.189074604159577
120221,244,1
3588,373,1
184851,440,1
169936,440,1
65296,405,1
119852,463,1
98523,40,0.13179795781185
34094,285,1
45343,116,1
2149,389,1
72465,389,1
104053,220,1
123532,87,1
32661,440,0.200531644454764
116016,440,0.228347150113883
6899,332,1
155971,103,1
123306,103,1
127039,103,0.555352841859311
17916,268,1
177868,401,0.884340953813173
33849,185,1
174080,77,1
128039,480,0.52535111544908
18713,446,1
164825,267,1
118202,470,1
35380,189,1
22817,76,1
119924,76,1
49261,405,1
176076,146,1
184310,323,1
147880,47,1
123710,47,1
54574,119,0.100277314253472
28555,144,1
66565,187,1
106282,307,1
34162,380,1
65649,169,1
81198,210,1
150911,407,1
159789,210,1
137027,407,0.258547316214703
19421,356,0.778328376609601
8516,424,1
106592,267,1
158771,190,1
92457,2,1
97704,10,1
98564,260,0.028304717853099
122437,268,1
71465,283,1
139796,130,1
144536,130,1
147925,161,0.105688649115926
34477,10,0.123868762433106
171934,421,0.183622848638571
153234,100,1
103040,130,1
95761,461,1
104758,267,1
70391,85,1
42993,149,1
174291,407,1
68020,229,1
43063,210,0.569538305185114
120267,432,0.091963177906744
61653,144,1
174810,462,1
81959,63,1
99918,63,1
61899,323,0.961377118474458
89610,323,0.618562148012056
58981,176,1
139955,362,0.388406608793055
92909,118,0.381849465807691
156691,403,1
62721,362,1
178296,373,1
26687,440,1
22588,115,1
11906,323,1
24632,47,0.087696130805892
81479,176,1
159948,65,0.52301469499778
79882,373,0.961213585243725
139509,461,1
96631,282,0.189663245092743
155226,461,1
90675,109,0.715958816988392
40578,122,0.381501248239662
103089,138,0.036932431891827
156269,397,1
7354,265,1
12035,265,1
19085,265,0.826941935070705
22764,480,1
98276,370,1
28693,132,1
98027,268,1
119200,61,1
70345,405,1
509,332,1
141627,151,1
159804,43,1
153363,121,1
171887,260,0.046943021766965
147898,260,0.166135169632247
11913,389,1
44078,461,1
61091,428,0.049441843716241
131124,100,0.991136448253912
141775,267,1
41829,5,1
139783,121,1
52208,431,1
29458,5,1
99123,2,1
49621,472,1
43020,5,1
84813,361,1
4781,231,0.77123364411188
13393,74,0.298173598191602
154675,70,1
89835,146,1
141164,405,1
23028,146,1
47675,285,1
42756,478,1
106671,478,1
80220,117,1
175892,30,1
185561,109,1
134836,143,0.145562452226878
44474,397,0.225055516654997
169475,362,0.468492723243217
22266,169,1
134717,307,0.828042645423935
14732,408,1
164744,61,1
181055,146,1
23570,449,0.999499923988446
142927,155,0.387421167205558
80381,155,1
15879,297,1
104568,297,1
63714,189,1
69031,470,1
159268,300,1
74319,56,1
148308,87,0.074610258360183
69599,476,1
149696,355,0.086564248717107
50158,355,0.235897579583162
157435,146,1
33762,285,1
187576,61,1
145780,146,0.51141537895217
48234,476,1
77780,476,0.822324200620939
38860,231,1
118658,237,1
158457,282,1
178355,302,1
135772,154,0.40817265565296
117180,307,0.512258420541202
44634,365,1
167208,39,1
9599,365,0.020674668128754
13573,30,1
146278,441,1
155483,267,0.817207483183632
36813,189,1
156986,267,1
44805,267,0.968847476605615
109136,472,1
129208,5,1
98929,163,1
63772,5,1
73781,218,0.994535825370583
13894,143,1
185408,143,1
9989,302,1
25720,307,1
107066,170,1
28090,121,0.999127640587922
162206,454,1
98281,365,1
83430,365,1
123692,16,1
131498,30,0.808668651365281
127458,109,1
9403,434,1
37630,143,0.374579825207286
111624,102,1
142334,102,1
6404,212,1
890,84,1
110657,15,1
45039,285,1
107091,405,1
39647,405,1
130228,405,1
15151,405,1
145500,405,1
85590,427,0.167499529889054
86354,427,0.161964054222749
74422,427,0.492492168089014
61185,365,1
95665,231,0.27177092461656
54211,361,1
80463,361,1
1454,344,1
133359,141,1
18631,411,1
107512,389,1
109649,141,1
111992,472,1
29300,472,0.366653194665087
130165,212,1
178116,348,0.12113280343235
123370,417,1
172884,212,1
68179,15,1
154140,436,0.01073439770103
72615,30,1
162510,283,0.31443649574291
45001,116,1
143632,283,1
41885,232,0.114536228520205
23572,255,1
65124,303,1
185029,217,1
65443,83,1
175253,90,1
115263,90,1
82010,155,1
187478,297,1
105730,77,0.104786168225794
141541,176,0.769235076268407
164404,131,0.14584316768944
183134,159,1
85749,413,1
175895,212,1
104771,104,1
14402,355,1
162887,56,0.405445445445445
44487,217,1
13240,303,0.812432252980869
63089,109,1
75530,434,1
157307,101,1
72501,58,0.000192047627812
159902,267,1
49708,58,1
189218,268,1
119479,137,1
61357,116,0.017275792690488
68711,389,1
120747,143,1
74942,203,0.997851011465274
100636,143,1
81970,84,1
120072,104,1
176465,15,1
74467,451,0.88289012624202
77417,218,0.260279894959329
127829,102,0.089879589451267
88801,355,1
178847,231,1
81257,56,1
97866,355,1
123068,134,1
84216,441,1
91142,101,1
100560,389,1
107440,283,1
48658,303,1
19788,84,1
81784,15,0.172723635781725
190172,212,1
82452,5,1
178149,2,1
6039,115,0.578440669827741
137246,53,0.81996645437114
2404,344,1
67954,300,1
90257,61,1
83621,142,1
183388,142,1
363,22,1
106310,15,1
152571,234,0.210638357468978
163249,212,0.015336184034208
9278,88,0.171971082100749
187372,121,1
121012,56,1
174618,361,0.038149886558707
138428,300,1
66190,454,1
99829,169,1
188710,365,0.061608775868762
56120,16,0.091208
53244,267,1
72987,84,1
168604,123,1
19531,93,1
93544,142,1
41053,142,1
167495,104,1
41680,212,1
68444,104,1
28229,46,1
94400,181,1
49234,181,1
159213,436,0.2309068567609
51789,417,1
12265,388,0.446407429924485
20038,365,1
160062,454,1
141487,451,1
164715,219,1
4164,156,1
173681,58,1
39399,154,1
96199,100,1
155491,124,0.295208296656691
187901,16,1
50868,365,1
175222,142,1
21598,22,1
175658,229,0.119906551776556
96774,161,0.123743811608762
148476,124,0.357230021965535
16645,169,1
44723,39,0.0094939367631
26433,9,1
148618,294,1
151637,105,0.468420442229785
24596,434,1
183262,109,1
66423,434,1
57242,472,1
157816,5,1
147238,276,1
142166,87,1
19281,56,1
91050,386,0.251861781948418
158532,285,1
122982,405,1
72953,146,1
82185,106,0.203862403379903
83360,347,0.184875462638792
20034,155,0.844901274981392
31077,431,0.680181406258756
168356,324,1
113754,431,1
22082,418,0.933902618605545
59337,283,1
123148,213,1
58577,283,1
156511,141,1
16483,222,0.777246936995334
158421,472,1
174387,270,1
32615,373,1
77566,307,1
47153,365,0.801169380012486
81239,39,1
169151,355,1
171935,386,0.004353846030717
44633,300,0.995815732206861
174805,239,1
78728,417,1
35879,239,1
161178,15,1
90858,161,0.793774287921174
172485,458,1
32031,100,1
117493,296,1
163342,449,1
3647,431,1
116508,5,1
64226,276,1
34249,5,1
76741,323,1
71292,320,0.999299795540298
183232,156,1
98474,58,1
33132,218,1
131172,218,1
36896,316,1
79740,18,1
33021,468,1
36633,453,0.120042259101114
23083,53,1
14176,217,1
96661,255,0.020046504368289
2478,44,1
182877,10,0.092247407330321
161532,454,1
126711,451,0.072368631592422
146306,365,0.000680302054112
18260,470,0.072855158388612
101135,189,1
17604,354,0.016065462257167
165934,200,1
22390,381,1
39069,403,1
135073,220,1
180983,56,1
104765,249,0.479233610378593
66337,405,1
26179,267,1
162414,45,1
56966,45,1
136850,381,1
159696,362,1
174246,43,1
18839,293,1
94147,239,1
113939,15,1
38926,309,1
77483,244,1
115498,461,1
61765,424,1
180381,470,1
60118,220,1
48458,56,1
146653,166,0.786111444457778
147057,435,0.400613199806274
164474,332,1
147918,151,1
149371,87,1
46564,161,1
76142,161,1
56334,161,0.246958588785196
108990,161,0.142884586907016
112635,380,1
176245,119,0.924107571634385
162170,119,1
79599,332,1
43525,440,1
81940,43,0.958760865041379
69777,309,1
121289,239,1
126078,84,0.21327718107103
25012,130,0.695040002561445
163273,130,1
131203,100,0.487827044339906
184367,87,1
68168,220,1
86914,373,1
16963,15,1
69302,215,0.174702023838093
170034,408,0.597231005691688
69667,405,1
14219,392,1
63619,103,1
154994,392,1
80036,161,1
44344,22,0.83252549490102
56332,407,1
101939,166,1
108421,56,1
154193,220,1
173617,210,1
8633,210,1
112780,381,0.591899625797931
163374,403,1
119159,473,1
95823,212,1
72844,293,1
132436,359,1
144818,56,1
117502,249,1
80847,461,0.064367383992737
91306,361,1
44861,166,1
46233,87,1
60715,462,0.441290152206271
30022,119,1
53029,322,0.037067413482697
120809,440,1
177347,190,1
124368,440,1
28202,373,0.982070079870735
52568,269,1
106096,268,1
101900,346,0.93168059728963
52461,242,1
182806,103,1
170885,103,1
3329,299,1
130221,401,1
108686,389,1
106833,389,0.345181342587589
190146,362,1
17746,473,0.03057977916605
45788,403,1
170354,388,0.336379853767019
46982,10,1
185530,253,1
43085,444,1
81007,253,1
61000,66,0.001925016408664
98209,267,1
74712,470,0.324578259233461
107204,402,0.195004341788817
44465,121,1
69222,157,0.505459275565339
111711,125,0.051957041909746
109564,249,1
184904,362,1
50091,362,1
70117,473,1
154433,473,1
149561,200,1
68924,403,1
96261,76,1
139645,461,1
33772,10,1
144695,454,1
78921,161,0.005102469595284
172652,461,1
7604,149,1
39660,189,1
119129,267,1
31825,444,1
83600,253,1
28116,66,1
82859,332,1
54066,270,1
2349,43,0.028584577213974
27041,370,1
36774,346,1
127918,116,0.054972659671916
32548,189,0.65364610423385
98611,267,1
102,149,1
186575,189,1
127818,480,1
133007,78,0.059868497404765
8150,474,1
165538,189,1
179538,470,1
33313,244,1
178131,461,1
140680,464,1
30418,464,1
122924,119,1
94270,119,0.381756188921171
51422,389,0.106492581222307
177609,470,1
156618,424,1
183292,149,1
158938,446,1
8411,248,1
149415,309,0.920150737485548
92003,84,1
55903,189,0.332095717823664
108170,149,1
188167,189,1
17839,154,0.010818206914211
69373,161,1
42159,461,1
102323,322,1
172521,322,1
65817,380,1
145742,473,0.445286205392339
68628,81,0.517479943180681
121039,132,1
6528,397,1
48176,143,1
147643,397,1
187385,362,0.975203107311863
162637,362,1
63319,43,1
116081,332,1
23264,373,1
62277,15,1
51063,293,1
142506,229,0.21596668573463
115330,22,1
8692,407,1
176077,229,1
70143,467,0.070190887512859
36303,435,1
94182,432,0.985226663251175
158419,144,0.270426918653165
30431,166,1
27089,361,0.200815767536025
43469,220,1
61167,70,1
77357,61,1
25714,405,0.541364947132329
41081,212,1
117361,293,1
187739,15,1
165441,359,0.053088918938382
42410,282,1
173538,154,1
154219,154,1
65219,391,1
2685,391,1
146208,265,1
14136,265,1
130501,265,0.782541696518986
126055,30,1
17282,143,1
151160,421,1
37712,161,1
129693,161,0.082563300130862
44699,464,1
107839,405,1
160415,61,0.694958343175367
128837,408,1
35308,285,1
70290,251,0.008187111102219
76777,370,1
51251,389,0.693660844366885
121995,202,1
69182,359,1
79840,212,1
92196,32,0.313049985393749
184947,447,1
6646,253,1
137752,253,1
85549,268,1
107756,43,0.97164386357361
159580,362,1
115746,366,1
100436,293,1
157655,407,1
54440,407,1
132910,407,1
164034,22,1
102777,267,1
111041,149,1
31872,145,0.948422429622399
141687,87,0.010342867664129
173131,372,0.876147817245879
42021,282,0.120263321127719
28139,130,0.344647352391472
33448,369,1
38261,249,1
182107,440,1
9214,332,1
178329,275,0.288942421198795
32912,275,1
109941,380,0.435301175905928
11827,362,1
141554,362,1
53419,151,1
31201,440,1
66225,270,1
80978,2,1
136421,84,1
178915,293,1
105220,293,1
89223,212,1
120194,405,1
177806,215,1
158883,405,1
99114,405,1
15639,215,1
129461,285,1
39456,432,1
176609,365,1
149353,322,0.945196162371072
170359,30,1
23128,30,1
71305,134,0.8007630351844
123151,265,1
4134,265,1
45568,265,1
168646,463,1
83628,405,0.941581099791118
56200,63,1
113194,63,1
149984,176,1
108240,293,1
133964,15,1
97364,32,1
106301,346,1
136711,293,1
101763,480,0.977794578853047
70331,201,0.801611754443529
176181,392,0.939228974113672
180297,83,1
172575,392,1
114053,132,1
98985,185,1
32061,84,1
177505,70,1
83659,215,0.716647801584667
116429,408,1
29002,130,1
46028,130,1
148463,161,1
55861,116,1
33481,401,0.563639345049073
145789,268,1
111281,407,1
147520,22,1
82118,210,1
85301,76,1
17484,253,1
8142,253,0.431324308322532
172186,253,1
158819,381,0.027093872062496
115766,403,1
137644,299,1
97324,214,0.493553797075693
188450,364,1
102881,364,1
8350,344,0.789078102175175
49603,361,1
97529,56,1
183922,322,1
86649,119,1
148439,135,0.178116070785411
140794,53,1
98192,56,1
169906,369,0.561779690161797
144808,249,0.119403582347574
21721,121,1
138004,253,1
141639,253,1
107089,464,1
174903,161,0.200861234061967
154127,70,1
110576,379,0.194476782563819
158228,134,1
20275,391,1
136483,441,1
189582,398,0.993273793804368
74094,397,1
150057,207,0.583510191006287
3447,132,1
108237,268,1
50480,405,1
141184,310,1
91878,405,1
131513,267,1
82998,267,1
124527,189,1
72512,45,1
129108,43,0.304992976937945
29947,332,1
41769,373,1
184633,130,1
8416,130,1
87604,161,1
186828,130,1
10663,268,1
48398,185,0.154579572370527
99075,204,0.811356388618804
114796,244,1
150684,464,1
107473,428,0.006681817454348
132680,130,0.139943651149388
1410,473,1
93451,362,1
62060,200,1
33331,262,0.755830183774272
60251,90,0.503585498030276
124835,217,0.092528926545984
189002,214,1
178817,394,0.008734061238452
3664,229,1
139762,119,1
69515,166,1
123380,56,1
111321,56,1
145057,461,1
93909,464,1
77676,100,1
169864,463,1
44165,405,1
119039,146,1
189113,60,0.274772107019664
25081,176,1
16770,47,1
30592,116,0.201637613100905
120861,268,1
109812,166,0.75990559433566
159546,56,1
143063,166,1
15372,121,1
24198,253,1
118937,61,1
143091,146,1
146240,408,1
155531,63,1
86311,323,0.997866540713848
142959,379,0.269768558340501
5334,378,0.78485000100066
99483,470,1
184737,189,1
129990,470,1
158353,407,1
153420,22,1
16979,166,1
63464,166,1
156689,230,0.979486830681332
189550,166,1
15018,450,0.70782186182965
78828,262,1
88531,200,1
104121,247,1
40745,121,1
139600,121,1
26659,176,1
172096,176,1
77835,166,1
133767,225,0.317841709346991
126829,166,1
36019,87,0.325629705530362
179387,56,1
124571,87,1
13535,369,1
125253,220,1
72707,242,1
32050,87,1
54334,369,1
118944,87,1
71199,455,1
84765,253,1
20883,44,1
94975,476,1
4039,87,1
81527,470,1
13977,149,1
96523,262,1
102087,450,0.511660949926156
22439,450,0.007496407887838
24409,392,1
92836,299,1
137260,299,1
84181,166,1
178437,180,0.827263742112066
141086,144,1
138537,380,1
109639,275,0.790148059223689
102084,440,1
178310,10,0.654551422407064
108476,253,1
68129,76,1
151456,405,1
16960,146,1
32387,310,1
146582,253,1
182904,161,1
146669,161,1
137500,130,1
131942,100,1
72852,176,1
6943,55,0.363303090093371
24325,379,0.405181587601315
132558,210,1
19687,407,1
84456,229,1
101900,220,0.06831940271037
107811,212,1
103895,417,0.443329107494931
78625,293,1
84478,82,1
19273,107,1
64267,210,1
16389,396,1
90848,56,1
143841,116,0.439097654140752
118616,268,1
146542,268,1
13421,121,0.002236688900181
153030,100,1
38524,405,0.76184855456637
60677,70,1
45125,61,1
182505,407,0.317457841349077
91207,210,1
34593,396,1
136018,212,1
89057,417,1
180114,432,0.036387287864233
96501,119,1
112835,380,1
150103,380,1
1406,229,1
21427,166,1
60994,369,1
77500,230,0.821971136726455
127985,242,1
157701,220,1
73482,87,1
129415,407,1
109176,407,1
